query_id,query_file,phase,method,run_index,latency_ms,row_count,result_node_ids_match,seed_ids_match
paper-101205-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.583000,5,TRUE,
paper-101205-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.925708,27,TRUE,
paper-101205-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,39.854875,2293,TRUE,
paper-101205-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.278458,10,TRUE,
paper-101205-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,3.956584,52,TRUE,
paper-101205-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,357.302959,20434,TRUE,
paper-157451-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.079500,1,TRUE,
paper-157451-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.021208,9,TRUE,
paper-157451-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.428417,34,TRUE,
paper-157451-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.271500,3,TRUE,
paper-157451-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.594541,21,TRUE,
paper-157451-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,2.878625,98,TRUE,
paper-157451-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.515375,5,TRUE,
paper-157451-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.153041,44,TRUE,
paper-157451-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,15.391792,835,TRUE,
paper-157451-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.160458,10,TRUE,
paper-157451-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.651000,98,TRUE,
paper-157451-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,37.323042,2024,TRUE,
paper-139553-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.792083,1,TRUE,
paper-139553-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.000750,11,TRUE,
paper-139553-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,6.779208,364,TRUE,
paper-139553-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.102708,3,TRUE,
paper-139553-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,2.288292,77,TRUE,
paper-139553-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,25.894250,1482,TRUE,
paper-139553-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.633417,5,TRUE,
paper-139553-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.928167,85,TRUE,
paper-139553-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,26.922083,1539,TRUE,
paper-139553-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.373875,10,TRUE,
paper-139553-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,7.547667,194,TRUE,
paper-139553-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,94.166041,5165,TRUE,
paper-136735-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.184792,1,TRUE,
paper-136735-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,3.903291,181,TRUE,
paper-136735-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,38.316125,2216,TRUE,
paper-136735-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.290250,3,TRUE,
paper-136735-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,2.274208,63,TRUE,
paper-136735-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,30.551458,1728,TRUE,
paper-136735-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.886416,5,TRUE,
paper-136735-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,3.172041,92,TRUE,
paper-136735-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,47.620583,2714,TRUE,
paper-136735-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.352250,10,TRUE,
paper-136735-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,6.758750,149,TRUE,
paper-136735-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,57.269000,3072,TRUE,
paper-7615-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.939292,1,TRUE,
paper-7615-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.984667,2,TRUE,
paper-7615-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.365875,30,TRUE,
paper-7615-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.361458,3,TRUE,
paper-7615-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.471667,13,TRUE,
paper-7615-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,10.002375,541,TRUE,
paper-7615-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.724250,5,TRUE,
paper-7615-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.081500,28,TRUE,
paper-7615-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,20.538042,1151,TRUE,
paper-7615-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.249750,10,TRUE,
paper-7615-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.008250,58,TRUE,
paper-7615-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,28.234083,1517,TRUE,
paper-19678-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.900208,1,TRUE,
paper-19678-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.911042,6,TRUE,
paper-19678-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,19.570917,1109,TRUE,
paper-19678-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.348375,3,TRUE,
paper-19678-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,2.239375,61,TRUE,
paper-19678-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,328.601042,18918,TRUE,
paper-19678-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,2.239541,5,TRUE,
paper-19678-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,3.906917,111,TRUE,
paper-19678-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,363.325375,20798,TRUE,
paper-19678-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,5.423250,10,TRUE,
paper-19678-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,7.453750,142,TRUE,
paper-19678-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,500.324542,28402,TRUE,
paper-113643-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.077042,1,TRUE,
paper-113643-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.016292,6,TRUE,
paper-113643-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.051042,12,TRUE,
paper-113643-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.260709,3,TRUE,
paper-113643-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.726292,34,TRUE,
paper-113643-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,313.974792,18129,TRUE,
paper-113643-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.713208,5,TRUE,
paper-113643-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.201625,44,TRUE,
paper-113643-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,355.175708,20493,TRUE,
paper-113643-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.381833,10,TRUE,
paper-113643-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.461958,86,TRUE,
paper-113643-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,604.496584,34383,TRUE,
paper-96069-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.023334,1,TRUE,
paper-96069-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.915042,2,TRUE,
paper-96069-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.076958,16,TRUE,
paper-96069-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,0.992375,3,TRUE,
paper-96069-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.381625,25,TRUE,
paper-96069-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,16.058458,931,TRUE,
paper-96069-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.319208,5,TRUE,
paper-96069-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.907958,45,TRUE,
paper-96069-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,39.007875,2193,TRUE,
paper-96069-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.203083,10,TRUE,
paper-96069-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.109917,64,TRUE,
paper-96069-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,43.734000,2394,TRUE,
paper-2488-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.881167,1,TRUE,
paper-2488-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.917416,4,TRUE,
paper-2488-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.442959,38,TRUE,
paper-2488-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.147250,3,TRUE,
paper-2488-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.359417,15,TRUE,
paper-2488-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,105.174834,6080,TRUE,
paper-2488-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.714959,5,TRUE,
paper-2488-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.762250,24,TRUE,
paper-2488-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,129.046125,7473,TRUE,
paper-2488-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,2.937167,10,TRUE,
paper-2488-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,3.942459,65,TRUE,
paper-2488-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,373.694958,21323,TRUE,
paper-29055-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.024667,1,TRUE,
paper-29055-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.881083,2,TRUE,
paper-29055-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,0.911416,5,TRUE,
paper-29055-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.298625,3,TRUE,
paper-29055-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.342583,7,TRUE,
paper-29055-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,1.559000,22,TRUE,
paper-29055-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.458541,5,TRUE,
paper-29055-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.632084,16,TRUE,
paper-29055-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,2.858958,84,TRUE,
paper-29055-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,2.614958,10,TRUE,
paper-29055-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,3.358833,58,TRUE,
paper-29055-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,321.227417,18395,TRUE,
paper-19339-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.083209,1,TRUE,
paper-19339-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.174041,11,TRUE,
paper-19339-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,2.577042,100,TRUE,
paper-19339-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.155000,3,TRUE,
paper-19339-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.784166,42,TRUE,
paper-19339-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,127.423167,7324,TRUE,
paper-19339-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.736709,5,TRUE,
paper-19339-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.495791,54,TRUE,
paper-19339-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,340.019416,19317,TRUE,
paper-19339-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.161667,10,TRUE,
paper-19339-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,6.086750,141,TRUE,
paper-19339-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,373.514208,21188,TRUE,
paper-118887-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.066166,1,TRUE,
paper-118887-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.218000,9,TRUE,
paper-118887-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,6.413167,334,TRUE,
paper-118887-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.290459,3,TRUE,
paper-118887-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.675542,27,TRUE,
paper-118887-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,10.097875,532,TRUE,
paper-118887-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.694916,5,TRUE,
paper-118887-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.263916,40,TRUE,
paper-118887-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,283.291792,16277,TRUE,
paper-118887-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.733917,10,TRUE,
paper-118887-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.544917,78,TRUE,
paper-118887-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,442.010084,25386,TRUE,
paper-10296-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.963209,1,TRUE,
paper-10296-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.928708,7,TRUE,
paper-10296-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.964458,69,TRUE,
paper-10296-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.258042,3,TRUE,
paper-10296-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,2.113542,61,TRUE,
paper-10296-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,340.773833,19607,TRUE,
paper-10296-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.775500,5,TRUE,
paper-10296-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.701708,71,TRUE,
paper-10296-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,336.566791,19645,TRUE,
paper-10296-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.982125,10,TRUE,
paper-10296-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,5.173833,89,TRUE,
paper-10296-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,361.425125,20864,TRUE,
paper-158809-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.074541,1,TRUE,
paper-158809-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.040792,9,TRUE,
paper-158809-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.933333,65,TRUE,
paper-158809-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.284625,3,TRUE,
paper-158809-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.455917,14,TRUE,
paper-158809-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,2.595625,83,TRUE,
paper-158809-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.725000,5,TRUE,
paper-158809-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.041208,29,TRUE,
paper-158809-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,9.206125,466,TRUE,
paper-158809-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.170375,10,TRUE,
paper-158809-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,3.860042,63,TRUE,
paper-158809-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,16.809042,829,TRUE,
paper-29597-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.970708,1,TRUE,
paper-29597-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.340958,27,TRUE,
paper-29597-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,4.606000,221,TRUE,
paper-29597-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.257084,3,TRUE,
paper-29597-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.839833,42,TRUE,
paper-29597-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,7.032875,343,TRUE,
paper-29597-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.717750,5,TRUE,
paper-29597-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.926625,75,TRUE,
paper-29597-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,396.291250,22896,TRUE,
paper-29597-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.446000,10,TRUE,
paper-29597-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,5.891458,99,TRUE,
paper-29597-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,482.588584,27312,TRUE,
paper-56395-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.974417,1,TRUE,
paper-56395-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.134667,17,TRUE,
paper-56395-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,313.958250,18019,TRUE,
paper-56395-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.217125,3,TRUE,
paper-56395-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,3.011917,110,TRUE,
paper-56395-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,587.536083,33263,TRUE,
paper-56395-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,2.016208,5,TRUE,
paper-56395-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.929000,63,TRUE,
paper-56395-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,493.791250,28287,TRUE,
paper-56395-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,5.629334,10,TRUE,
paper-56395-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,7.113667,118,TRUE,
paper-56395-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,580.367416,32792,TRUE,
paper-87325-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.005167,1,TRUE,
paper-87325-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.247750,18,TRUE,
paper-87325-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,247.100250,14305,TRUE,
paper-87325-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.517917,3,TRUE,
paper-87325-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,11.249167,610,TRUE,
paper-87325-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,656.700334,37415,TRUE,
paper-87325-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,2.492208,5,TRUE,
paper-87325-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,12.894250,643,TRUE,
paper-87325-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,677.981000,38335,TRUE,
paper-87325-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,8.382167,10,TRUE,
paper-87325-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,14.700292,411,TRUE,
paper-87325-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,672.237917,37781,TRUE,
paper-10819-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.034834,1,TRUE,
paper-10819-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.949042,3,TRUE,
paper-10819-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.280042,23,TRUE,
paper-10819-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.172667,3,TRUE,
paper-10819-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.391000,17,TRUE,
paper-10819-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,8.579125,447,TRUE,
paper-10819-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.450292,5,TRUE,
paper-10819-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.961917,39,TRUE,
paper-10819-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,10.542792,570,TRUE,
paper-10819-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,2.827833,10,TRUE,
paper-10819-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.459042,107,TRUE,
paper-10819-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,501.445125,28493,TRUE,
paper-39175-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.033333,1,TRUE,
paper-39175-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.069250,10,TRUE,
paper-39175-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,13.348375,756,TRUE,
paper-39175-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.397750,3,TRUE,
paper-39175-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.670625,22,TRUE,
paper-39175-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,21.045750,1192,TRUE,
paper-39175-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.654375,5,TRUE,
paper-39175-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,1.969750,21,TRUE,
paper-39175-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,16.501791,915,TRUE,
paper-39175-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.583875,10,TRUE,
paper-39175-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,5.159542,68,TRUE,
paper-39175-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,45.328500,2243,TRUE,
paper-94451-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.011375,1,TRUE,
paper-94451-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.929042,4,TRUE,
paper-94451-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,2.217375,84,TRUE,
paper-94451-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.260125,3,TRUE,
paper-94451-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.237542,7,TRUE,
paper-94451-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,10.439459,553,TRUE,
paper-94451-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,3.073042,5,TRUE,
paper-94451-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,3.157875,24,TRUE,
paper-94451-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,33.850625,1937,TRUE,
paper-94451-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,2.921791,10,TRUE,
paper-94451-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,3.248375,38,TRUE,
paper-94451-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,15.751917,784,TRUE,
paper-44916-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.996416,1,TRUE,
paper-44916-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.974333,4,TRUE,
paper-44916-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,2.095791,74,TRUE,
paper-44916-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.293167,3,TRUE,
paper-44916-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.396250,11,TRUE,
paper-44916-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,3.012625,103,TRUE,
paper-44916-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.576875,5,TRUE,
paper-44916-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.516458,57,TRUE,
paper-44916-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,12.922709,696,TRUE,
paper-44916-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.296500,10,TRUE,
paper-44916-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,5.016208,96,TRUE,
paper-44916-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,22.710834,1187,TRUE,
paper-117073-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.982209,1,TRUE,
paper-117073-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,0.997792,3,TRUE,
paper-117073-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,1.308625,22,TRUE,
paper-117073-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.344041,3,TRUE,
paper-117073-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.619625,17,TRUE,
paper-117073-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,291.864125,16661,TRUE,
paper-117073-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.924458,5,TRUE,
paper-117073-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.065375,24,TRUE,
paper-117073-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,290.669375,16707,TRUE,
paper-117073-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,3.800417,10,TRUE,
paper-117073-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,4.717959,76,TRUE,
paper-117073-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,451.658792,25809,TRUE,
paper-32952-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,0.960625,1,TRUE,
paper-32952-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.107583,14,TRUE,
paper-32952-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,108.304209,6325,TRUE,
paper-32952-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.471209,3,TRUE,
paper-32952-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,1.825333,32,TRUE,
paper-32952-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,127.765542,7423,TRUE,
paper-32952-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.934750,5,TRUE,
paper-32952-topk-5-depth-1,rag_retrieve.cql,measured,native_rag,0,2.641084,55,TRUE,
paper-32952-topk-5-depth-2,rag_retrieve.cql,measured,native_rag,0,360.044500,20521,TRUE,
paper-32952-topk-10-depth-0,rag_retrieve.cql,measured,native_rag,0,4.998625,10,TRUE,
paper-32952-topk-10-depth-1,rag_retrieve.cql,measured,native_rag,0,6.735833,119,TRUE,
paper-32952-topk-10-depth-2,rag_retrieve.cql,measured,native_rag,0,616.824000,34929,TRUE,
paper-141417-topk-1-depth-0,rag_retrieve.cql,measured,native_rag,0,1.043708,1,TRUE,
paper-141417-topk-1-depth-1,rag_retrieve.cql,measured,native_rag,0,1.129958,12,TRUE,
paper-141417-topk-1-depth-2,rag_retrieve.cql,measured,native_rag,0,18.637458,1049,TRUE,
paper-141417-topk-3-depth-0,rag_retrieve.cql,measured,native_rag,0,1.248708,3,TRUE,
paper-141417-topk-3-depth-1,rag_retrieve.cql,measured,native_rag,0,2.029167,48,TRUE,
paper-141417-topk-3-depth-2,rag_retrieve.cql,measured,native_rag,0,54.003542,3083,TRUE,
paper-141417-topk-5-depth-0,rag_retrieve.cql,measured,native_rag,0,1.735292,5,TRUE,
